codigo_producto,marca,nombre,categoria,precio_actual,precio_anterior,precio_por_unidad,promocion,patrocinado,imagen_url,producto_url,fecha_extraccion
7356371,EL MIRACLE,"Vino Blanco D.O. Utiel Requena 0,75 L",Bebidas,"7,29 €",,"9,72 €/1 L",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7356371_001.jpg?t=20231208040002,https://tienda.consum.es/es/p/vino-blanco-do-utiel-requena/7356371,2025-10-18 10:44:28
7356397,EL MIRACLE,"Vino Rosado D.O. Utiel Requena 0,75 L",Bebidas,"7,29 €",,"9,72 €/1 L",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7356397_001.jpg?t=20231206040001,https://tienda.consum.es/es/p/vino-rosado-do-utiel-requena/7356397,2025-10-18 10:44:28
7356314,EL MIRACLE,"Vino Tinto D.O. Utiel Requena 0,75 L",Bebidas,"7,29 €",,"9,72 €/1 L",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7356314_001.jpg?t=20200808083004,https://tienda.consum.es/es/p/vino-tinto-do-utiel-requena/7356314,2025-10-18 10:44:28
7036288,EL MIRACLE,"Vino Tinto Joven D.O. Utiel Requena 0,75 L",Bebidas,"4,49 €","4,99 €","5,98 €/1 L",Ahora más barato,No,https://cdn-consum.aktiosdigitalservices.com/assets/promotion/es/oferta-inmediato.png,https://tienda.consum.es/es/p/vino-tinto-joven-do-utiel-requena/7036288,2025-10-18 10:40:08
7328156,EL ÁGUILA,"Cerveza Dorada Lata 0,33 L",Bebidas,"0,85 €",,"2,58 €/1 L","Acumulas en tu cheque+0,20 €",No,https://cdn-consum.aktiosdigitalservices.com/assets/promotion/es/oferta-diferido.png,https://tienda.consum.es/es/p/cerveza-dorada-lata/7328156,2025-10-18 10:40:44
7439594,EL ÁGUILA,"Cerveza sin Filtrar 0,0 Lata 0,33 L",Bebidas,"0,85 €",,"2,58 €/1 L",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7439594_001.jpg?t=20240528170002,https://tienda.consum.es/es/p/cerveza-sin-filtrar-00-lata/7439594,2025-10-18 10:45:16
7328177,EL ÁGUILA,"Cerveza sin Filtrar Botella 0,33 L",Bebidas,"0,99 €",,"3,00 €/1 L",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7328177_001.jpg?t=20200917083004,https://tienda.consum.es/es/p/cerveza-sin-filtrar-botella/7328177,2025-10-18 10:44:07
7346807,EL ÁGUILA,"Cerveza sin Filtrar Lata 0,33 L",Bebidas,"0,99 €",,"3,00 €/1 L",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7346807_001.jpg?t=20240202040002,https://tienda.consum.es/es/p/cerveza-sin-filtrar-lata/7346807,2025-10-18 10:44:28
7422863,EL ÁGUILA,"Cerveza sin Filtrar Lata 0,5 L",Bebidas,"1,49 €",,"2,98 €/1 L",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7422863_001.jpg?t=20230608040004,https://tienda.consum.es/es/p/cerveza-sin-filtrar-lata/7422863,2025-10-18 10:45:09
7345098,EMILIO MORO,"Vino Tinto D.O.Ribera del Duero 0,75 L",Bebidas,"22,50 €",,"30,00 €/1 L",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7345098_001.jpg?t=20240105040001,https://tienda.consum.es/es/p/vino-tinto-doribera-del-duero/7345098,2025-10-18 10:44:21
7084577,ENATE,"Vino Tinto D.O.Somontano 0,75 L",Bebidas,"7,59 €",,"10,12 €/1 L",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7084577_001.jpg?t=20200925083003,https://tienda.consum.es/es/p/vino-tinto-dosomontano/7084577,2025-10-18 10:43:21
7330579,ENJOY,"Refresco Manzana sin Gas Botella 1,5 L",Bebidas,"1,15 €",,"0,77 €/1 L",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7330579_001.jpg?t=20250925130003,https://tienda.consum.es/es/p/refresco-manzana-sin-gas-botella/7330579,2025-10-18 10:44:07
7462385,ENJOY,"Refresco Sin Gas Piña Coco Pet 1,5 L",Bebidas,"1,15 €",,"0,77 €/1 L",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7462385_001.jpg?t=20250820170002,https://tienda.consum.es/es/p/refresco-sin-gas-pina-coco-pet/7462385,2025-10-18 10:45:42
7462828,ENJOY,"Refresco sin Gas Limonada Pet 1,5 L",Bebidas,"1,15 €",,"0,77 €/1 L",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7462828_001.jpg?t=20250820170002,https://tienda.consum.es/es/p/refresco-sin-gas-limonada-pet/7462828,2025-10-18 10:45:42
313411,ERISTOFF,"Vodka 0,7 L",Bebidas,"11,29 €",,"16,13 €/1 L","Acumulas en tu cheque+1,30 €",No,https://cdn-consum.aktiosdigitalservices.com/assets/promotion/es/oferta-diferido.png,https://tienda.consum.es/es/p/vodka/313411,2025-10-18 10:40:24
156349,EST.DAMM,"Cerveza Lata 0,33 L",Bebidas,"0,87 €",,"2,64 €/1 L",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/156349_001.jpg?t=20200926083003,https://tienda.consum.es/es/p/cerveza-lata/156349,2025-10-18 10:41:20
7384527,ESTOLA,"Vino Blanco Verdejo D.O. Mancha 0,75 L",Bebidas,"3,15 €",,"4,20 €/1 L",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7384527_001.jpg?t=20240625170003,https://tienda.consum.es/es/p/vino-blanco-verdejo-do-mancha/7384527,2025-10-18 10:44:56
3068137,ESTOLA,"Vino Tino Reserva D.O.Mancha 0,75 L",Bebidas,"3,99 €",,"5,32 €/1 L",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/3068137_001.jpg?t=20250127170001,https://tienda.consum.es/es/p/vino-tino-reserva-domancha/3068137,2025-10-18 10:41:33
7035595,ESTOLA,"Vino Tinto Crianza D.O.Mancha 0,75 L",Bebidas,"2,99 €","3,39 €","3,99 €/1 L",Ahora más barato,No,https://cdn-consum.aktiosdigitalservices.com/assets/promotion/es/oferta-inmediato.png,https://tienda.consum.es/es/p/vino-tinto-crianza-domancha/7035595,2025-10-18 10:40:08
7380223,EVIAN,"Agua Mineral Natural Botella 1,5 L",Bebidas,"2,24 €",,"1,49 €/1 L",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7380223_001.jpg?t=20231026040001,https://tienda.consum.es/es/p/agua-mineral-natural-botella/7380223,2025-10-18 10:44:42
7344823,EXPRESSION,"Cava Brut Reserva D.O.Cava 0,37 L",Bebidas,"6,30 €",,"17,03 €/1 L",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7344823_001.jpg?t=20200126083003,https://tienda.consum.es/es/p/cava-brut-reserva-docava/7344823,2025-10-18 10:44:21
7068906,F.PRIMAVERA,"Refresco Agua Aromatiza Limón Botella 1,5 L",Bebidas,"1,03 €","1,15 €","0,69 €/1 L",Ahora más barato,No,https://cdn-consum.aktiosdigitalservices.com/assets/promotion/es/oferta-inmediato.png,https://tienda.consum.es/es/p/refresco-agua-aromatiza-limon-botella/7068906,2025-10-18 10:40:14
7438539,FANTA,"Refresco Frambuesa Zero Lata 0,33 L",Bebidas,"0,75 €","0,80 €","2,27 €/1 L",Ahora más barato,No,https://cdn-consum.aktiosdigitalservices.com/assets/promotion/es/oferta-inmediato.png,https://tienda.consum.es/es/p/refresco-frambuesa-zero-lata/7438539,2025-10-18 10:41:13
5342548,FANTA,Refresco Limón Bipack Indivisible 2 x 2 L,Bebidas,"3,60 €",,"0,90 €/1 L",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/5342548_001.jpg?t=20230628040002,https://tienda.consum.es/es/p/refresco-limon-bipack-indivisible/5342548,2025-10-18 10:42:40
7323061,FANTA,"Refresco Limón Botella 1,25 L",Bebidas,"1,49 €",,"1,19 €/1 L",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7323061_001.jpg?t=20240319040002,https://tienda.consum.es/es/p/refresco-limon-botella/7323061,2025-10-18 10:44:00
311969,FANTA,Refresco Limón Botella 2 L,Bebidas,"1,85 €",,"0,93 €/1 L",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/311969_001.jpg?t=20230628040001,https://tienda.consum.es/es/p/refresco-limon-botella/311969,2025-10-18 10:41:27
302885,FANTA,"Refresco Limón Lata 0,33 L",Bebidas,"0,75 €","0,80 €","2,27 €/1 L",Ahora más barato,No,https://cdn-consum.aktiosdigitalservices.com/assets/promotion/es/oferta-inmediato.png,https://tienda.consum.es/es/p/refresco-limon-lata/302885,2025-10-18 10:40:00
7019748,FANTA,Refresco Limón Zero Botella 2 L,Bebidas,"1,65 €","1,85 €","0,83 €/1 L",Ahora más barato,No,https://cdn-consum.aktiosdigitalservices.com/assets/promotion/es/oferta-inmediato.png,https://tienda.consum.es/es/p/refresco-limon-zero-botella/7019748,2025-10-18 10:40:24
7009538,FANTA,"Refresco Limón Zero Lata 0,33 L",Bebidas,"0,75 €","0,80 €","2,27 €/1 L",Ahora más barato,No,https://cdn-consum.aktiosdigitalservices.com/assets/promotion/es/oferta-inmediato.png,https://tienda.consum.es/es/p/refresco-limon-zero-lata/7009538,2025-10-18 10:40:08
3824505,FANTA,Refresco Naranja Bipack Indivisible 2 x 2 L,Bebidas,"3,60 €",,"0,90 €/1 L",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/3824505_001.jpg?t=20240419040003,https://tienda.consum.es/es/p/refresco-naranja-bipack-indivisible/3824505,2025-10-18 10:42:20
1405828,FANTA,"Refresco Naranja Botella 0,5 L",Bebidas,"1,49 €",,"2,98 €/1 L",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/1405828_001.jpg?t=20231020040001,https://tienda.consum.es/es/p/refresco-naranja-botella/1405828,2025-10-18 10:41:33
7323074,FANTA,"Refresco Naranja Botella 1,25 L",Bebidas,"1,49 €",,"1,19 €/1 L",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7323074_001.jpg?t=20240319040002,https://tienda.consum.es/es/p/refresco-naranja-botella/7323074,2025-10-18 10:44:00
302786,FANTA,Refresco Naranja Botella 2 L,Bebidas,"1,85 €",,"0,93 €/1 L",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/302786_001.jpg?t=20230628040001,https://tienda.consum.es/es/p/refresco-naranja-botella/302786,2025-10-18 10:41:27
302778,FANTA,"Refresco Naranja Lata 0,33 L",Bebidas,"0,75 €","0,80 €","2,27 €/1 L",Ahora más barato,No,https://cdn-consum.aktiosdigitalservices.com/assets/promotion/es/oferta-inmediato.png,https://tienda.consum.es/es/p/refresco-naranja-lata/302778,2025-10-18 10:40:00
5547518,FANTA,Refresco Naranja Zero Botella 2 L,Bebidas,"1,65 €","1,85 €","0,83 €/1 L",Ahora más barato,No,https://cdn-consum.aktiosdigitalservices.com/assets/promotion/es/oferta-inmediato.png,https://tienda.consum.es/es/p/refresco-naranja-zero-botella/5547518,2025-10-18 10:40:08
5547526,FANTA,"Refresco Naranja Zero Lata 0,33 L",Bebidas,"0,75 €","0,80 €","2,27 €/1 L",Ahora más barato,No,https://cdn-consum.aktiosdigitalservices.com/assets/promotion/es/oferta-inmediato.png,https://tienda.consum.es/es/p/refresco-naranja-zero-lata/5547526,2025-10-18 10:40:08
7354608,FANTA,"Refresco Sandía Zero Lata 0,33 L",Bebidas,"0,75 €","0,80 €","2,27 €/1 L",Ahora más barato,No,https://cdn-consum.aktiosdigitalservices.com/assets/promotion/es/oferta-inmediato.png,https://tienda.consum.es/es/p/refresco-sandia-zero-lata/7354608,2025-10-18 10:40:51
7359268,FAUST.RIVERO,"Vino Blanco Albariño D.O.Rías Baixas 0,75 L",Bebidas,"8,99 €","10,50 €","11,99 €/1 L",Ahora más barato,No,https://cdn-consum.aktiosdigitalservices.com/assets/promotion/es/oferta-inmediato.png,https://tienda.consum.es/es/p/vino-blanco-albarino-dorias-baixas/7359268,2025-10-18 10:40:51
7364602,FAUST.RIVERO,"Vino Tinto Reserva D.O. Rioja 0,75 L",Bebidas,"5,99 €","7,89 €","7,99 €/1 L",Ahora más barato,No,https://cdn-consum.aktiosdigitalservices.com/assets/promotion/es/oferta-inmediato.png,https://tienda.consum.es/es/p/vino-tinto-reserva-do-rioja/7364602,2025-10-18 10:40:51
7448256,FAUST.RIVERO,"Vino Tinto Reserva D.O.Utiel-Requena 0,75 L",Bebidas,"3,99 €",,"5,32 €/1 L",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7448256_001.jpg?t=20241012091501,https://tienda.consum.es/es/p/vino-tinto-reserva-doutiel-requena/7448256,2025-10-18 10:45:29
7282960,FAUST.RIVERO,"Vino Tinto Vendimia Selección D.O.Rioja 0,75 L",Bebidas,"5,45 €",,"7,27 €/1 L",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7282960_001.jpg?t=20241231170004,https://tienda.consum.es/es/p/vino-tinto-vendimia-seleccion-dorioja/7282960,2025-10-18 10:43:34
7418718,FAUSTINO,"Vino Blanco Verdejo V.T. Castilla La Mancha 0,75 L",Bebidas,"3,79 €",,"5,05 €/1 L",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7418718_001.jpg?t=20230714040001,https://tienda.consum.es/es/p/vino-blanco-verdejo-vt-castilla-la-mancha/7418718,2025-10-18 10:45:02
7434751,FAUSTINO,"Vino Tinto Crianza D.O. Rioja 0,75 L",Bebidas,"6,99 €",,"9,32 €/1 L",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7434751_001.jpg?t=20240319091501,https://tienda.consum.es/es/p/vino-tinto-crianza-do-rioja/7434751,2025-10-18 10:45:16
7186708,FAUSTINO I,"Vinto Tinto Gran Reserva D.O.Rioja 0,75 L",Bebidas,"19,99 €",,"26,65 €/1 L",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7186708_001.jpg?t=20221206040001,https://tienda.consum.es/es/p/vinto-tinto-gran-reserva-dorioja/7186708,2025-10-18 10:43:21
7193006,FAUSTINO VII,Vino Blanco D.O. Rioja 187 ml,Bebidas,"1,79 €",,"9,57 €/1 L",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7193006_001.jpg?t=20220528040002,https://tienda.consum.es/es/p/vino-blanco-do-rioja/7193006,2025-10-18 10:43:27
7164171,FAUSTINO VII,Vino Tinto Botellín D.O.Rioja 187 ml,Bebidas,"1,79 €",,"9,57 €/1 L",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7164171_001.jpg?t=20230812040007,https://tienda.consum.es/es/p/vino-tinto-botellin-dorioja/7164171,2025-10-18 10:41:59
954615,FAUSTINO VII,"Vino Tinto Joven D.O.Rioja 0,75 L",Bebidas,"4,35 €",,"5,80 €/1 L",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/954615_001.jpg?t=20250301091504,https://tienda.consum.es/es/p/vino-tinto-joven-dorioja/954615,2025-10-18 10:42:33
7463409,FERNET BRANC,"Licor 0,7 L",Bebidas,"17,90 €",,"25,57 €/1 L",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7463409_001.jpg?t=20250820170002,https://tienda.consum.es/es/p/licor/7463409,2025-10-18 10:45:42
7002801,FERRI,Anís Dulce 1 L,Bebidas,"7,49 €",,"7,49 €/1 L",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7002801_001.jpg?t=20200924083003,https://tienda.consum.es/es/p/anis-dulce/7002801,2025-10-18 10:42:53
861203,FERRI,Anís Seco 1 L,Bebidas,"8,79 €",,"8,79 €/1 L",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/861203_001.jpg?t=20211030040004,https://tienda.consum.es/es/p/anis-seco/861203,2025-10-18 10:42:27
7423051,FEVER TREE,"Tónica Indian Botella de Cristal 0,2 L",Bebidas,"1,62 €",,"8,10 €/1 L",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7423051_001.jpg?t=20230729040001,https://tienda.consum.es/es/p/tonica-indian-botella-de-cristal/7423051,2025-10-18 10:45:09
7423044,FEVER TREE,"Tónica Mediterránea Botella de Cristal 0,2 L",Bebidas,"1,62 €",,"8,10 €/1 L",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7423044_001.jpg?t=20230729040001,https://tienda.consum.es/es/p/tonica-mediterranea-botella-de-cristal/7423044,2025-10-18 10:45:09
7341543,FIN.RESALSO,"Vino Tinto D.O.Ribera del Duero 0,75 L",Bebidas,"10,50 €",,"14,00 €/1 L",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7341543_001.jpg?t=20250402091502,https://tienda.consum.es/es/p/vino-tinto-doribera-del-duero/7341543,2025-10-18 10:44:21
7369234,FIZZY,"Frizzante Verdejo 0,75 L",Bebidas,"2,70 €",,"3,60 €/1 L",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7369234_001.jpg?t=20201229083003,https://tienda.consum.es/es/p/frizzante-verdejo/7369234,2025-10-18 10:44:36
7251577,FLAVIUM,"Vino Tinto Premium V.T. Castilla 0,75 L",Bebidas,"3,69 €","3,99 €","4,92 €/1 L",Ahora más barato,No,https://cdn-consum.aktiosdigitalservices.com/assets/promotion/es/oferta-inmediato.png,https://tienda.consum.es/es/p/vino-tinto-premium-vt-castilla/7251577,2025-10-18 10:40:24
1192004,FONT VELLA,"Agua Mineral Natural 0,33 L",Bebidas,"0,50 €","0,54 €","1,52 €/1 L",Ahora más barato,No,https://cdn-consum.aktiosdigitalservices.com/assets/promotion/es/oferta-inmediato.png,https://tienda.consum.es/es/p/agua-mineral-natural/1192004,2025-10-18 10:40:08
7329121,FONT VELLA,"Agua Mineral Natural Botella 0,75 L",Bebidas,"0,94 €",,"1,25 €/1 L",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7329121_001.jpg?t=20250828091508,https://tienda.consum.es/es/p/agua-mineral-natural-botella/7329121,2025-10-18 10:44:07
7027063,FONT VELLA,Agua Mineral Natural Botella 1 L,Bebidas,"0,69 €",,"0,69 €/1 L",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7027063_001.jpg?t=20250828091506,https://tienda.consum.es/es/p/agua-mineral-natural-botella/7027063,2025-10-18 10:41:40
7188139,FONT VELLA,"Agua Mineral Natural Botella 2,5 L",Bebidas,"1,49 €",,"0,60 €/1 L",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7188139_001.jpg?t=20250828091507,https://tienda.consum.es/es/p/agua-mineral-natural-botella/7188139,2025-10-18 10:42:07
7119709,FONT VELLA,"Agua Mineral Natural Garrafa 6,25 L",Bebidas,"2,35 €",,"0,38 €/1 L",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7119709_001.jpg?t=20250606091502,https://tienda.consum.es/es/p/agua-mineral-natural-garrafa/7119709,2025-10-18 10:41:53
1191998,FONT VELLA,"Agua Mineral Natural Tapón Rosca 0,5 L",Bebidas,"0,59 €","0,67 €","1,18 €/1 L",Ahora más barato,No,https://cdn-consum.aktiosdigitalservices.com/assets/promotion/es/oferta-inmediato.png,https://tienda.consum.es/es/p/agua-mineral-natural-tapon-rosca/1191998,2025-10-18 10:40:08
311530,FONT VELLA,"Agua Mineral Natural. Botella 1,5 L",Bebidas,"0,65 €",,"0,43 €/1 L",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/311530_001.jpg?t=20250408091502,https://tienda.consum.es/es/p/agua-mineral-natural-botella/311530,2025-10-18 10:40:00
7459816,FONT VELLA,"Agua con Zumo de Limón Pet 1,15 L",Bebidas,"1,79 €",,"1,56 €/1 L",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7459816_001.jpg?t=20250626170003,https://tienda.consum.es/es/p/agua-con-zumo-de-limon-pet/7459816,2025-10-18 10:45:42
2808418,FONTER,"Agua Mineral  con Gas Botella 0,5 L",Bebidas,"0,84 €",,"1,68 €/1 L",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/2808418_001.jpg?t=20230725040002,https://tienda.consum.es/es/p/agua-mineral-con-gas-botella/2808418,2025-10-18 10:42:27
7179083,FONTER,Agua Mineral con Gas Botella 1 L,Bebidas,"1,00 €","1,14 €","1,00 €/1 L",Ahora más barato,No,https://cdn-consum.aktiosdigitalservices.com/assets/promotion/es/oferta-inmediato.png,https://tienda.consum.es/es/p/agua-mineral-con-gas-botella/7179083,2025-10-18 10:40:24
7339054,FRANCESCOLI,"Crema de Limoncello 0,7 L",Bebidas,"6,60 €",,"9,43 €/1 L",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7339054_001.jpg?t=20220528040003,https://tienda.consum.es/es/p/crema-de-limoncello/7339054,2025-10-18 10:44:14
7339059,FRANCESCOLI,"Crema de Meloncello 0,7 L",Bebidas,"6,99 €",,"9,99 €/1 L",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7339059.jpg?t=20220528040003,https://tienda.consum.es/es/p/crema-de-meloncello/7339059,2025-10-18 10:44:14
7070902,FRANZISKANER,"Cerveza Trigo Alemana Botella 0,5 L",Bebidas,"1,49 €","1,75 €","2,98 €/1 L",Ahora más barato,No,https://cdn-consum.aktiosdigitalservices.com/assets/promotion/es/oferta-inmediato.png,https://tienda.consum.es/es/p/cerveza-trigo-alemana-botella/7070902,2025-10-18 10:40:08
373449,FREIXENET,"C.Semi Nevada P3 D.O.Cava 3 x 0,2 L",Bebidas,"7,45 €","7,99 €","12,42 €/1 L",Ahora más barato,No,https://cdn-consum.aktiosdigitalservices.com/assets/promotion/es/oferta-inmediato.png,https://tienda.consum.es/es/p/csemi-nevada-p3-docava/373449,2025-10-18 10:40:00
7074730,FREIXENET,"Cava Semi Carta Nevada D.O.Cava 0,75 L",Bebidas,"6,95 €",,"9,27 €/1 L",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7074730_001.jpg?t=20241206091502,https://tienda.consum.es/es/p/cava-semi-carta-nevada-docava/7074730,2025-10-18 10:41:46
7340300,FREIXENET,"Freixenet sin Alcohol 0,75 L",Bebidas,"7,45 €",,"9,93 €/1 L",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7340300_001.jpg?t=20220528040003,https://tienda.consum.es/es/p/freixenet-sin-alcohol/7340300,2025-10-18 10:44:14
7331838,FREIXENET,"Ice Cuvee Rosado D.O.Cava 0,75 L",Bebidas,"9,99 €",,"13,32 €/1 L",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7331838_001.jpg?t=20210615140602,https://tienda.consum.es/es/p/ice-cuvee-rosado-docava/7331838,2025-10-18 10:44:14
7437184,FRUTAE,Kombucha Frutos Rojos 250 ml,Bebidas,"1,69 €","1,89 €","6,76 €/1 L",Ahora más barato,No,https://cdn-consum.aktiosdigitalservices.com/assets/promotion/es/oferta-inmediato.png,https://tienda.consum.es/es/p/kombucha-frutos-rojos/7437184,2025-10-18 10:41:13
7437176,FRUTAE,Kombucha Limón y Jengibre 250 ml,Bebidas,"1,69 €","1,89 €","6,76 €/1 L",Ahora más barato,No,https://cdn-consum.aktiosdigitalservices.com/assets/promotion/es/oferta-inmediato.png,https://tienda.consum.es/es/p/kombucha-limon-y-jengibre/7437176,2025-10-18 10:41:13
7248847,FRUTAE,Limonada 100% Exprimida 1 L,Bebidas,"2,45 €",,"2,45 €/1 L",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7248847_001.jpg?t=20221025040002,https://tienda.consum.es/es/p/limonada-100-exprimida/7248847,2025-10-18 10:42:40
7418080,FRUTAE,Smoothie Frutos Rojos 250 ml,Bebidas,"1,09 €",,"4,36 €/1 L",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7418080_001.jpg?t=20230506040001,https://tienda.consum.es/es/p/smoothie-frutos-rojos/7418080,2025-10-18 10:45:02
7377927,FRUTAE,"Smoothie Kiwi, Piña con Spirulina 250 ml",Bebidas,"1,09 €",,"4,36 €/1 L",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7377927_001.jpg?t=20210615140602,https://tienda.consum.es/es/p/smoothie-kiwi-pina-con-spirulina/7377927,2025-10-18 10:44:42
7418093,FRUTAE,Smoothie Mango y Coco 250 ml,Bebidas,"1,09 €",,"4,36 €/1 L",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7418093_001.jpg?t=20230506040001,https://tienda.consum.es/es/p/smoothie-mango-y-coco/7418093,2025-10-18 10:45:02
7440555,FRUTAE,Zumo Frutas Tropicales 750 ml,Bebidas,"2,09 €",,"2,79 €/1 L",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7440555_001.jpg?t=20240611091501,https://tienda.consum.es/es/p/zumo-frutas-tropicales/7440555,2025-10-18 10:45:22
7458029,FRUTAE,"Zumo Manzana, Naranja y Zanahoria ACE 750 ml",Bebidas,"2,09 €",,"2,79 €/1 L",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7458029_001.jpg?t=20250823091501,https://tienda.consum.es/es/p/zumo-manzana-naranja-y-zanahoria-ace/7458029,2025-10-18 10:45:42
7392751,FRUTAE,Zumo Tropical con Kale Refrigerado 750 ml,Bebidas,"2,25 €",,"3,00 €/1 L",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7392751_001.jpg?t=20220803040002,https://tienda.consum.es/es/p/zumo-tropical-con-kale-refrigerado/7392751,2025-10-18 10:44:49
7457856,FRUTAE,Zumo de Frutas con Naranja 750 ml,Bebidas,"2,19 €",,"2,92 €/1 L",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7457856_001.jpg?t=20250925130003,https://tienda.consum.es/es/p/zumo-de-frutas-con-naranja/7457856,2025-10-18 10:45:49
7270986,FRUTAE,Zumo de Naranja sin Pulpa 750 ml,Bebidas,"2,19 €",,"2,92 €/1 L",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7270986_001.jpg?t=20230202040004,https://tienda.consum.es/es/p/zumo-de-naranja-sin-pulpa/7270986,2025-10-18 10:42:40
7459253,FUZE TEA,"Bebida de Te Maracuyá Pet 0,5 L",Bebidas,"1,49 €",,"2,98 €/1 L",,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7459253_001.jpg?t=20250429091501,https://tienda.consum.es/es/p/bebida-de-te-maracuya-pet/7459253,2025-10-18 10:45:35
7445062,FUZE TEA,"Té Limón Lata. 0,33 L",Bebidas,"0,99 €",,"3,00 €/1 L",En pack 8  unidades 0.96 €/ud,No,https://cdn-consum.aktiosdigitalservices.com/tol/consum/media/product/img/300x300/7445062_001.jpg?t=20250312091501,https://tienda.consum.es/es/p/te-limon-lata/7445062,2025-10-18 10:41:13
